Fp1 Fpz Fp2 F3 Fz F4 C3 Cz C4 P3 Pz P4 O1 Oz O2
156,258 155,717 173,314 55,518 56,220 47,012 4,055 4,301 3,430 -15,873 -16,092 -11,353 -22,008 -20,170 -18,876
144,369 143,608 155,983 51,941 49,707 45,811 5,745 7,397 4,116 -12,036 -13,496 -8,383 -19,062 -16,838 -15,700
143,860 145,995 150,767 58,924 59,476 55,591 12,504 16,342 10,461 -5,233 -7,786 -2,620 -15,249 -12,804 -12,172
135,707 136,785 147,570 57,050 61,362 56,106 17,742 20,643 15,949 -1,047 -1,730 1,397 -12,823 -9,296 -8,468
140,633 139,514 149,084 63,862 61,876 63,656 20,614 27,352 20,751 3,140 2,942 6,637 -10,917 -6,490 -5,645
144,030 137,979 153,795 66,247 70,446 65,543 24,838 31,481 25,896 6,454 8,133 9,431 -9,704 -4,911 -4,057
138,594 129,622 143,195 64,033 66,847 64,513 27,711 34,577 27,611 10,989 13,150 11,178 -5,025 -0,877 -2,470
132,650 127,064 132,594 65,395 72,674 69,146 30,921 38,361 28,983 15,873 18,168 12,750 1,213 3,508 -0,176
114,137 108,985 116,609 52,623 65,304 58,851 28,725 33,545 26,925 14,652 18,860 11,003 2,253 4,209 0,529
107,173 103,868 103,316 49,898 55,877 53,532 25,007 31,481 23,838 13,082 16,957 10,829 1,213 3,859 1,058
96,642 94,658 99,109 45,129 55,191 42,208 23,825 27,868 22,123 9,768 15,227 8,733 -1,906 2,280 1,411
84,244 84,084 91,873 39,510 44,222 30,713 18,925 24,255 17,321 4,710 11,074 6,113 -5,892 -0,175 0,176
81,696 85,789 93,220 44,789 48,850 34,659 17,742 26,320 16,121 2,442 9,344 4,890 -8,491 -2,456 -2,293
73,713 75,727 89,349 41,553 47,307 32,257 17,911 25,804 13,891 2,093 8,652 2,445 -8,145 -4,034 -5,645
80,507 80,161 84,638 48,535 47,650 39,463 21,966 31,481 14,577 9,070 11,766 5,414 -1,733 -0,702 -5,821
77,959 77,091 81,609 47,173 51,249 38,605 26,697 32,341 16,807 14,303 16,611 7,510 4,159 3,683 -2,117
65,391 64,470 68,821 36,955 36,851 27,109 23,318 26,492 12,176 13,606 15,919 6,637 4,852 4,736 1,588
60,975 61,570 60,744 33,208 34,795 25,394 19,431 23,223 8,746 12,036 14,535 6,986 3,466 4,736 5,116
47,557 47,073 49,470 18,733 26,224 17,844 13,687 15,826 2,915 7,152 10,555 2,620 -0,693 1,403 5,116
42,292 44,174 40,384 13,965 18,169 15,957 8,617 13,418 -3,601 4,361 5,537 -1,397 -4,332 -2,631 0,000
35,158 35,987 37,355 7,663 18,683 9,437 7,435 11,182 -5,145 2,268 3,288 -4,017 -7,105 -5,788 -4,234
30,572 27,459 31,129 3,747 9,427 2,402 5,238 8,601 -5,488 1,047 1,038 -5,764 -9,531 -7,893 -7,938
36,177 32,064 33,822 11,410 15,769 3,603 6,928 9,633 -2,058 2,616 1,384 -5,065 -10,397 -8,594 -9,526
25,477 20,637 25,576 8,004 12,855 -7,206 6,759 6,537 -1,200 1,919 1,384 -6,113 -11,090 -9,121 -10,761
20,551 19,784 15,312 12,432 10,456 -4,976 6,928 8,773 0,000 2,268 1,384 -5,764 -10,397 -9,296 -12,701
17,154 18,420 15,481 14,135 18,854 1,544 10,645 13,762 6,174 5,756 4,499 -2,620 -4,332 -5,262 -11,819
15,116 16,373 12,788 15,668 17,312 3,260 13,855 18,063 13,720 9,594 8,652 2,271 2,773 0,702 -6,703
23,778 26,266 18,509 26,567 27,767 12,354 19,094 22,707 18,179 13,606 12,458 6,462 8,318 5,963 -1,940
20,551 19,614 13,798 23,331 26,567 16,128 20,445 19,955 15,092 15,001 14,189 6,986 13,343 10,699 2,470
24,798 24,731 10,769 25,886 24,339 25,565 18,587 20,471 12,691 16,746 15,054 9,955 15,249 13,330 6,527
22,250 24,560 17,500 23,161 30,681 26,251 18,587 20,127 12,005 17,094 17,303 11,527 13,863 13,330 9,350
12,399 16,032 14,807 15,157 22,968 18,530 14,700 16,858 7,889 13,082 15,400 9,955 8,491 9,121 7,762
13,758 19,102 20,528 14,986 27,939 16,815 14,869 19,267 9,089 11,687 14,535 11,178 4,159 6,314 5,645
7,813 13,133 23,557 9,196 27,596 8,922 18,080 20,299 15,778 11,338 16,092 13,623 1,213 5,086 5,998
8,153 18,079 22,716 15,497 26,224 13,383 19,938 23,567 20,923 12,385 17,822 17,465 0,000 5,613 7,585
4,756 12,792 17,836 12,432 26,910 11,324 18,249 20,815 20,065 10,466 18,168 16,243 -2,079 4,560 8,820
1,019 2,217 2,861 2,895 13,712 8,579 11,321 15,998 13,720 7,501 14,535 12,226 -4,506 1,929 6,703
7,303 6,652 2,019 3,236 17,483 13,898 8,279 17,030 11,319 7,675 13,496 11,178 -4,852 1,052 5,645
4,246 2,388 5,216 -1,873 16,969 6,005 7,604 16,170 9,775 9,594 15,054 11,876 -1,906 3,157 7,585
11,550 10,745 8,245 6,642 18,854 10,981 10,983 20,471 10,976 15,176 19,553 15,544 3,119 7,542 11,819
13,418 11,257 5,889 11,921 26,053 16,300 16,390 21,675 12,691 19,711 23,878 16,941 7,105 10,699 14,642
9,511 5,628 -3,702 13,283 20,740 19,388 18,418 21,331 13,205 23,374 25,955 17,815 11,610 14,032 16,582
13,418 11,768 0,673 21,117 28,110 26,423 22,135 24,772 17,150 27,735 29,242 21,308 15,943 17,715 19,758
8,153 7,846 5,889 17,541 26,739 17,673 23,656 23,739 20,408 28,084 30,973 22,705 16,462 19,118 22,580
10,870 13,303 8,582 20,266 22,796 13,212 22,304 23,223 20,237 26,165 29,069 22,356 15,076 18,592 22,580
7,813 10,745 9,086 15,838 22,454 7,721 19,431 16,514 16,292 20,060 23,878 17,291 10,917 14,909 19,228
-2,208 2,217 -0,337 6,642 7,199 -0,172 10,814 6,193 6,345 11,687 14,362 9,257 5,372 8,419 11,996
-2,038 5,117 -1,346 7,834 8,399 1,716 4,731 1,892 1,200 6,454 7,267 3,318 2,079 3,859 5,292
-6,964 -2,729 -6,058 2,725 5,485 -1,716 0,845 -2,752 -1,029 2,093 1,903 -1,747 0,173 1,052 0,706
1,019 2,729 -6,394 8,174 6,513 3,603 -0,338 -1,204 0,343 0,698 -1,211 -2,620 0,000 0,526 -0,353
2,718 0,512 -1,514 7,153 12,684 1,201 -1,859 -3,785 -0,857 -3,838 -4,326 -5,938 -3,812 -2,456 -1,411
-0,170 -4,776 -9,759 3,576 5,999 -1,887 -5,576 -7,225 -5,316 -7,501 -8,133 -8,383 -6,758 -4,911 -3,175
3,057 -1,194 -16,658 9,366 12,512 2,059 -3,886 -5,333 -5,488 -5,233 -7,094 -8,209 -3,812 -2,280 -1,940
-6,114 -13,986 -27,932 5,450 8,227 -8,064 -2,197 -7,397 -4,973 -3,489 -5,883 -8,907 -1,560 -0,877 -0,882
-9,511 -13,986 -31,971 7,323 2,228 -11,839 -1,859 -4,817 -3,601 -0,698 -4,326 -6,462 -0,520 -0,351 -1,058
-19,872 -18,591 -27,764 2,044 2,400 -17,501 -1,352 -3,613 -0,686 -0,349 -2,249 -5,938 -2,773 -2,280 -1,588
-29,723 -25,413 -30,288 -6,982 -8,399 -18,874 -3,379 -4,989 -5,316 -2,268 -3,288 -8,034 -7,278 -5,788 -4,763
-29,383 -21,661 -24,230 -10,048 -4,799 -12,010 -2,366 -3,096 -10,633 -2,442 -2,595 -6,288 -9,011 -5,963 -4,763
-38,046 -32,917 -27,932 -21,628 -10,284 -17,673 -4,055 -6,881 -14,920 -5,233 -1,384 -4,541 -10,224 -4,911 -2,293
-30,233 -28,142 -33,653 -21,117 -15,426 -16,815 -9,462 -9,977 -18,522 -8,896 -2,595 -5,414 -12,130 -5,262 -1,764
-23,099 -26,607 -32,980 -22,650 -14,226 -27,109 -14,362 -15,482 -20,237 -13,257 -6,056 -9,082 -15,249 -7,191 -3,881
-23,439 -31,041 -37,355 -23,501 -23,825 -35,688 -17,573 -17,374 -18,007 -13,955 -8,825 -9,257 -16,289 -7,893 -5,998
-15,286 -22,684 -32,139 -13,965 -14,912 -24,707 -14,362 -11,698 -8,918 -10,815 -6,056 -5,589 -15,423 -6,840 -5,469
-22,420 -28,824 -30,961 -20,947 -15,255 -23,163 -15,714 -13,418 -6,345 -13,606 -6,748 -7,685 -18,542 -10,524 -7,585
-28,704 -28,142 -33,485 -25,034 -18,854 -18,187 -19,769 -12,558 -12,176 -15,350 -10,382 -10,305 -20,101 -13,856 -12,525
-32,950 -27,630 -29,951 -24,693 -11,484 -14,927 -16,390 -7,225 -11,490 -11,338 -7,959 -7,161 -14,556 -11,225 -12,348
-34,479 -26,607 -28,437 -20,947 -12,341 -15,614 -11,659 -2,236 -7,889 -6,280 -3,980 -3,493 -7,798 -7,016 -8,997
-26,496 -18,079 -21,202 -10,218 -2,228 -13,555 -6,759 2,924 -2,572 -2,442 -0,173 -1,223 -3,292 -4,209 -5,469
-35,498 -32,406 -31,129 -17,881 -8,570 -27,453 -9,293 -3,096 -6,174 -5,756 -2,942 -6,462 -4,852 -5,613 -4,939
-34,649 -33,429 -46,778 -13,624 -12,684 -25,394 -9,800 -1,032 -9,089 -3,838 -3,980 -6,113 -1,906 -1,754 -1,235
-37,026 -38,375 -55,360 -9,026 -4,285 -23,678 -4,224 3,268 -4,459 -0,523 1,038 -1,747 2,079 4,385 7,233
-46,028 -46,050 -65,456 -9,707 -8,399 -25,908 -3,717 3,957 -1,886 -1,919 2,942 -0,524 0,866 6,314 10,937
-48,746 -38,887 -59,903 -4,598 -2,228 -25,565 -3,886 4,129 -3,944 -2,965 2,595 -1,048 0,866 8,244 12,348
-55,710 -44,174 -53,172 -14,135 -8,913 -33,801 -8,279 -3,785 -12,691 -7,849 -1,730 -6,637 -2,253 5,788 10,408
-42,631 -36,328 -43,413 -15,157 -14,055 -26,080 -12,842 -6,021 -17,150 -10,117 -6,056 -8,558 -5,372 3,332 7,056
-37,026 -38,034 -34,831 -24,864 -14,055 -26,595 -16,728 -12,042 -18,350 -14,303 -8,825 -12,226 -9,184 0,175 5,292
-40,423 -44,856 -40,047 -39,680 -30,167 -36,203 -27,373 -23,739 -28,983 -23,200 -17,476 -20,260 -17,329 -7,893 -1,940
-39,065 -42,127 -41,730 -43,767 -32,052 -38,605 -35,484 -29,072 -35,843 -29,654 -24,224 -24,801 -24,434 -15,785 -10,584
-51,633 -54,578 -53,004 -52,623 -38,565 -43,752 -40,384 -34,061 -39,444 -33,665 -28,550 -28,643 -28,766 -21,924 -18,876
-48,576 -46,903 -58,893 -41,383 -35,137 -28,310 -35,990 -25,976 -34,128 -27,386 -26,474 -23,753 -24,954 -20,697 -22,933
-46,708 -41,957 -53,172 -32,527 -20,911 -20,246 -25,514 -19,267 -24,181 -19,711 -19,207 -19,037 -17,849 -15,961 -21,698
-47,217 -43,833 -53,004 -28,951 -23,653 -18,702 -19,431 -15,826 -19,551 -13,082 -14,535 -14,496 -10,397 -9,997 -18,876
-38,215 -37,011 -43,581 -18,903 -13,027 -10,466 -10,645 -8,773 -11,833 -6,454 -7,094 -8,034 -4,506 -4,560 -13,231
-48,746 -51,337 -48,629 -27,589 -19,197 -25,565 -11,152 -13,074 -12,005 -9,594 -6,748 -11,353 -8,491 -7,717 -14,642
-52,992 -51,508 -57,379 -26,907 -26,910 -30,026 -14,700 -12,558 -15,949 -10,640 -9,344 -12,750 -10,744 -9,997 -18,699
-59,446 -51,167 -56,201 -26,056 -20,740 -26,938 -12,673 -10,494 -10,804 -9,419 -6,921 -10,305 -10,917 -9,822 -18,346
-63,013 -51,849 -57,042 -29,292 -24,510 -26,595 -13,011 -10,494 -9,604 -8,896 -6,056 -11,178 -11,610 -10,173 -18,523
-47,047 -38,375 -47,451 -18,733 -13,712 -17,673 -8,955 -5,849 -10,461 -4,186 -3,115 -9,431 -7,625 -5,963 -15,877
-41,103 -39,057 -42,067 -16,349 -9,941 -20,075 -4,224 -5,505 -9,775 -0,174 1,557 -7,161 0,173 1,579 -8,115
-32,950 -32,064 -41,394 -10,729 -9,599 -17,501 -3,717 -3,440 -10,633 4,012 4,326 -3,842 9,531 9,822 1,235
-35,158 -35,476 -41,562 -13,454 -7,370 -20,589 -3,041 -3,957 -14,234 6,280 6,056 -2,794 16,809 15,961 10,584
-43,650 -43,662 -49,470 -19,584 -18,683 -26,251 -5,238 -5,333 -17,493 5,582 4,672 -3,493 19,928 18,592 16,935
-40,084 -37,693 -46,105 -14,475 -12,684 -19,732 -4,900 -1,892 -13,548 6,280 4,153 -2,620 20,621 19,469 20,640
-41,103 -39,739 -40,047 -17,881 -11,998 -20,246 -4,562 -3,096 -10,633 3,663 1,903 -4,716 17,156 16,312 20,463
-32,780 -30,871 -33,653 -14,816 -12,512 -18,016 -6,928 -5,161 -10,976 -1,744 -3,461 -9,082 8,664 8,770 14,642
-33,799 -35,134 -36,850 -20,606 -13,027 -27,796 -12,673 -13,246 -19,551 -10,640 -11,593 -17,815 -2,599 -1,228 5,645
-35,668 -39,739 -48,797 -24,864 -22,796 -30,369 -17,742 -16,342 -27,611 -14,478 -16,784 -19,736 -8,838 -6,840 -0,706
-30,742 -30,529 -45,432 -17,881 -12,341 -15,099 -14,531 -9,633 -20,408 -11,338 -13,323 -14,671 -9,358 -7,367 -0,176
-41,782 -36,840 -45,937 -21,117 -11,484 -12,010 -11,490 -6,537 -14,577 -8,198 -8,998 -12,226 -8,838 -6,490 1,764
-43,990 -33,770 -44,086 -16,349 -13,369 -14,069 -7,773 -1,032 -15,435 -3,314 -3,980 -8,558 -7,105 -4,034 3,881
-46,198 -37,863 -38,196 -17,711 -11,827 -22,305 -3,717 0,516 -17,836 0,349 0,692 -6,637 -4,852 -1,929 4,410
-48,236 -45,538 -44,927 -21,798 -21,082 -31,742 -2,535 0,516 -19,036 2,965 2,942 -4,541 -2,946 -0,702 3,175
-43,141 -44,003 -50,985 -20,436 -15,940 -30,713 -1,014 2,580 -13,034 4,361 5,191 0,000 -2,253 -0,877 1,058
-47,897 -54,919 -61,249 -29,802 -20,568 -32,085 -4,562 -2,236 -10,461 0,698 3,634 0,349 -6,065 -4,911 -3,352
-41,442 -50,143 -62,595 -25,545 -21,425 -22,134 -7,773 -2,580 -6,517 -2,616 0,692 1,048 -11,957 -10,348 -8,644
-45,519 -52,531 -56,706 -27,248 -17,483 -18,874 -12,504 -7,225 -4,973 -8,547 -3,980 -2,794 -19,755 -18,066 -15,877
-51,463 -56,113 -56,537 -28,270 -24,682 -19,217 -17,066 -10,321 -7,031 -12,210 -7,959 -6,637 -23,221 -22,275 -20,992
-48,746 -47,414 -51,994 -20,095 -18,511 -16,472 -15,883 -8,601 -9,947 -11,338 -8,825 -8,034 -21,488 -22,275 -22,756
-57,578 -52,872 -55,528 -23,842 -22,454 -25,222 -14,024 -10,666 -14,063 -9,768 -8,306 -8,907 -15,769 -18,592 -20,816
-54,181 -45,879 -57,042 -18,733 -23,996 -23,335 -10,814 -7,053 -15,092 -4,884 -5,537 -6,812 -7,105 -11,050 -15,700
-52,313 -42,809 -47,956 -18,563 -17,312 -22,648 -7,435 -6,193 -12,691 -2,791 -2,422 -6,986 -2,773 -6,665 -10,408
-54,690 -45,368 -46,778 -27,418 -24,339 -29,340 -9,800 -9,977 -13,548 -6,803 -5,191 -10,479 -7,278 -9,121 -10,584
-49,935 -41,104 -46,273 -29,462 -21,082 -32,600 -11,828 -11,010 -14,234 -9,070 -8,306 -12,051 -10,917 -10,348 -11,466
-49,765 -46,391 -45,937 -33,719 -23,139 -36,546 -11,997 -12,558 -13,891 -9,594 -7,959 -12,051 -11,784 -10,173 -9,879
-39,404 -38,887 -43,244 -24,864 -22,454 -30,713 -11,490 -9,633 -13,205 -8,024 -7,267 -11,353 -12,477 -10,874 -10,055
-32,441 -34,623 -40,552 -15,157 -12,855 -25,050 -6,421 -5,161 -9,947 -3,314 -3,461 -8,907 -8,838 -7,893 -7,938
-26,326 -31,041 -42,740 -5,620 -12,684 -17,844 -1,521 -1,376 -9,604 2,616 1,557 -5,589 -2,946 -2,280 -3,352
-11,889 -16,885 -29,951 7,663 0,857 -6,005 5,745 5,505 -8,575 9,768 8,825 -1,048 3,812 5,086 3,705
-11,380 -19,614 -22,043 4,428 2,400 -6,005 10,983 7,569 -7,717 13,606 13,843 1,223 7,625 9,471 8,997
-3,397 -10,916 -17,163 9,366 4,971 4,633 15,038 12,558 -3,773 16,222 16,611 4,017 9,184 10,699 10,584
-3,057 -9,722 -13,461 8,685 11,484 8,579 16,221 13,246 -1,715 15,699 16,092 4,366 10,744 11,576 10,408
-9,511 -17,397 -21,202 3,917 5,656 4,976 13,518 10,666 -3,430 14,129 13,843 2,096 12,823 12,102 10,408
-10,530 -15,862 -23,726 6,982 10,627 5,662 12,504 11,010 -5,316 13,955 12,285 0,349 14,210 11,576 8,644
-21,740 -25,583 -30,961 -0,681 6,342 -3,088 9,124 6,193 -8,060 10,117 9,863 -2,620 11,610 8,594 6,174
-22,080 -19,955 -33,148 2,554 4,285 -1,373 5,069 6,193 -8,060 7,326 7,094 -2,794 7,278 5,437 3,352
-27,855 -22,684 -29,951 0,511 6,856 -6,348 2,872 4,301 -4,802 4,012 5,710 -3,493 2,253 1,754 0,882
-33,969 -28,142 -35,672 -5,960 -4,456 -15,270 -1,690 0,516 -7,374 0,000 1,903 -6,462 -3,119 -2,631 -2,823
-28,704 -20,467 -27,764 -2,214 0,514 -14,241 -3,548 0,344 -7,031 -3,140 -1,211 -7,859 -7,971 -6,840 -6,174
-39,574 -34,111 -32,812 -12,091 -5,828 -23,506 -8,786 -7,569 -9,604 -10,117 -7,094 -12,924 -14,210 -13,330 -11,466
-38,725 -34,111 -45,432 -10,729 -11,313 -24,536 -11,828 -9,461 -13,205 -10,989 -10,728 -13,099 -13,690 -14,207 -14,818
-38,046 -34,964 -49,134 -13,624 -9,941 -24,536 -11,152 -11,870 -13,205 -10,117 -9,517 -11,876 -10,224 -12,453 -14,113
-35,498 -35,134 -49,639 -18,563 -19,711 -25,050 -13,855 -15,138 -14,234 -9,594 -9,690 -11,178 -7,105 -10,524 -13,936
-24,288 -24,048 -37,019 -14,305 -13,712 -18,016 -13,349 -12,386 -10,633 -6,628 -7,959 -8,209 -3,639 -7,717 -12,701
-31,422 -32,235 -32,812 -24,864 -17,654 -23,849 -14,362 -15,482 -7,374 -7,501 -7,613 -8,907 -3,639 -7,191 -11,466
-34,649 -32,406 -33,653 -28,610 -23,311 -19,388 -18,249 -16,170 -10,290 -8,722 -9,690 -9,606 -4,852 -7,191 -10,408
-40,254 -36,328 -33,822 -36,444 -20,225 -15,785 -19,769 -15,998 -12,005 -9,594 -9,690 -8,733 -5,719 -6,840 -8,291
-39,744 -39,228 -39,206 -39,680 -24,853 -12,868 -18,756 -13,934 -11,662 -9,594 -8,133 -6,986 -6,758 -6,490 -5,998
-31,931 -32,235 -37,355 -29,292 -15,769 -7,035 -15,714 -10,494 -10,633 -9,768 -7,094 -6,812 -8,838 -7,191 -4,939
-37,706 -39,057 -40,552 -30,143 -18,854 -17,329 -16,559 -14,622 -15,435 -12,385 -9,344 -12,051 -10,397 -9,121 -7,056
-31,422 -30,871 -40,216 -21,969 -20,054 -19,217 -17,066 -13,074 -18,865 -11,164 -10,209 -12,924 -7,625 -7,717 -8,644
-28,874 -28,824 -33,990 -18,563 -13,712 -20,246 -15,545 -12,386 -15,606 -10,292 -8,998 -13,274 -5,025 -6,490 -8,997
-33,290 -32,917 -35,336 -20,095 -19,540 -22,477 -15,883 -14,278 -15,606 -10,815 -10,036 -16,767 -5,025 -7,717 -11,114
-33,460 -28,994 -34,999 -15,157 -13,369 -16,643 -14,700 -13,934 -18,522 -11,338 -12,631 -20,435 -6,412 -10,524 -14,995
-39,065 -35,305 -36,177 -20,095 -15,769 -18,016 -14,531 -16,858 -21,951 -12,908 -15,400 -24,976 -7,798 -12,979 -17,993
-34,818 -30,700 -36,009 -18,733 -19,540 -15,099 -15,883 -17,891 -26,753 -14,129 -18,687 -28,993 -9,704 -15,084 -20,110
-34,479 -31,723 -32,812 -23,672 -18,511 -18,874 -18,249 -21,159 -29,326 -16,920 -21,456 -31,612 -12,130 -16,312 -20,816
-36,687 -35,476 -36,346 -30,824 -28,110 -27,281 -21,966 -23,395 -30,355 -18,490 -22,840 -30,041 -11,784 -15,084 -19,405
-28,704 -25,583 -30,793 -25,375 -20,054 -24,021 -20,107 -18,063 -25,038 -15,350 -18,514 -21,657 -8,491 -10,874 -15,347
-28,194 -26,607 -28,269 -26,567 -18,511 -23,678 -17,066 -15,654 -18,007 -13,082 -11,766 -14,846 -6,065 -7,367 -10,232
-17,154 -15,862 -22,884 -17,030 -16,455 -14,756 -14,869 -11,698 -14,234 -11,861 -8,652 -11,702 -6,758 -7,367 -8,468
-17,834 -17,397 -18,509 -15,327 -11,655 -13,040 -14,869 -12,214 -14,063 -14,652 -9,863 -13,448 -11,610 -12,102 -11,290
-19,193 -18,591 -19,855 -11,240 -14,226 -6,177 -12,842 -7,397 -10,290 -12,210 -9,863 -11,876 -11,784 -12,804 -13,231
-13,418 -9,210 -13,966 -3,406 -1,200 8,064 -6,421 0,516 -1,715 -7,675 -6,229 -9,257 -9,358 -11,050 -12,878
-12,059 -10,574 -12,115 -5,279 1,885 10,295 -1,690 3,957 2,229 -3,663 -2,076 -7,859 -5,545 -7,367 -10,232
-7,983 -7,504 -14,303 -2,725 0,171 7,035 0,507 3,957 -4,802 -3,663 -2,076 -10,479 -7,105 -8,244 -10,584
-21,061 -20,296 -21,370 -11,921 -4,285 -9,608 -4,900 -5,333 -16,292 -11,338 -8,306 -17,640 -14,903 -14,733 -16,053
-26,326 -23,878 -28,269 -13,454 -13,712 -16,472 -7,942 -7,225 -22,466 -9,419 -8,998 -15,719 -12,130 -11,576 -13,936
-14,097 -9,210 -17,500 -0,851 1,028 -5,834 -1,183 0,516 -13,548 0,523 -0,173 -6,288 -2,079 -2,280 -3,705
-38,215 -40,251 -36,177 -23,161 -24,510 -22,305 -1,521 -1,720 0,000 6,628 6,575 8,733 8,318 10,348 11,114
-33,290 -39,569 -33,653 -29,292 -35,994 -18,874 -6,759 -7,225 -3,258 2,442 1,038 4,716 5,372 7,016 6,880
-16,985 -20,467 -15,649 -20,095 -21,254 2,231 -4,562 -2,924 2,744 2,965 1,557 6,986 4,852 7,016 6,880
-19,532 -20,296 -5,889 -25,545 -21,082 6,177 -7,604 -5,677 5,831 -2,093 -0,692 4,716 0,000 2,982 4,410
-25,647 -22,002 -3,534 -27,418 -27,082 4,461 -12,673 -8,601 2,915 -7,326 -5,710 -0,699 -5,545 -3,332 -2,470
-28,534 -20,978 -3,870 -21,798 -18,511 -0,858 -13,011 -7,913 -1,886 -9,245 -8,133 -4,541 -7,971 -7,016 -7,233
-44,160 -39,569 -23,726 -30,824 -33,252 -14,584 -18,080 -12,042 -9,261 -13,780 -11,247 -8,907 -10,397 -10,173 -11,114
-39,574 -34,282 -25,408 -22,820 -23,482 -5,147 -18,080 -7,569 -7,203 -14,129 -10,209 -7,335 -10,051 -9,647 -11,643
-40,763 -38,034 -28,437 -30,143 -23,482 -6,177 -19,938 -9,633 -5,488 -16,920 -11,247 -8,034 -12,650 -11,401 -12,701
-38,385 -37,522 -29,951 -39,680 -28,624 -6,863 -22,980 -11,526 -5,316 -19,188 -13,670 -8,383 -15,076 -12,979 -13,583
-31,082 -29,677 -20,697 -35,933 -17,826 -4,289 -21,628 -10,494 -1,543 -18,315 -12,631 -6,637 -15,076 -11,927 -11,643
-44,160 -43,321 -29,110 -43,426 -33,252 -19,732 -25,176 -15,654 -3,773 -19,013 -14,189 -6,288 -15,596 -11,927 -10,761
-42,801 -36,669 -26,250 -34,060 -25,025 -17,158 -21,966 -13,074 -1,029 -15,176 -11,593 -3,493 -12,823 -9,647 -8,468
-50,444 -41,786 -28,605 -32,187 -27,253 -18,187 -20,783 -14,622 -1,372 -13,431 -11,074 -4,366 -9,531 -7,542 -8,115
-52,482 -44,174 -33,485 -27,078 -32,052 -12,697 -18,587 -12,730 -2,915 -10,466 -9,863 -4,366 -5,372 -4,736 -7,056
-46,708 -39,910 -33,148 -21,798 -19,197 -1,887 -13,349 -8,085 -1,372 -7,849 -6,402 -3,318 -2,946 -2,631 -5,469
-54,521 -52,190 -45,768 -34,741 -31,881 -1,544 -16,559 -11,182 -4,630 -9,768 -7,786 -5,414 -3,639 -3,157 -5,821
-44,160 -41,274 -39,543 -31,676 -22,111 3,432 -16,052 -9,117 -3,430 -9,419 -7,267 -4,541 -3,292 -2,806 -4,587
-45,009 -44,685 -38,028 -38,999 -28,281 -12,354 -20,783 -15,310 -7,031 -12,908 -10,901 -6,462 -3,292 -3,157 -4,939
-46,198 -45,709 -37,187 -40,702 -37,537 -22,477 -25,683 -19,267 -10,118 -15,350 -14,189 -7,510 -1,733 -1,929 -4,410
-47,557 -43,150 -30,793 -37,125 -29,310 -28,654 -25,852 -18,751 -7,031 -16,397 -14,708 -6,812 -1,386 -1,228 -3,175
-67,259 -60,888 -43,076 -52,282 -47,478 -44,439 -31,766 -25,804 -9,261 -21,978 -19,034 -11,353 -6,585 -6,314 -6,351
-68,108 -57,136 -43,413 -51,771 -43,707 -32,943 -33,625 -26,320 -12,348 -25,467 -22,148 -13,798 -12,997 -12,102 -11,466
-73,204 -64,811 -50,985 -55,007 -48,335 -24,364 -35,821 -29,932 -16,292 -29,828 -24,744 -15,719 -19,582 -17,539 -16,053
-70,316 -66,005 -56,537 -53,474 -53,477 -16,643 -37,004 -29,072 -17,493 -30,002 -24,917 -13,623 -21,661 -18,943 -17,993
-57,068 -54,237 -45,264 -45,129 -38,223 -6,520 -31,090 -22,535 -11,319 -24,246 -19,034 -8,034 -17,675 -14,382 -14,995
-56,219 -59,524 -47,115 -50,068 -46,964 -14,069 -29,063 -22,879 -9,261 -19,362 -14,016 -4,890 -10,744 -7,367 -10,408
-45,179 -49,973 -43,413 -40,872 -38,394 -20,075 -25,007 -19,439 -5,831 -12,908 -8,133 -2,445 -1,560 1,228 -3,705
-52,143 -56,795 -49,807 -45,300 -44,907 -37,404 -27,373 -24,427 -9,604 -12,908 -7,959 -6,113 1,733 4,385 -0,529
-58,087 -58,842 -55,191 -47,684 -52,792 -41,865 -30,752 -27,868 -14,234 -14,303 -10,555 -8,907 1,386 2,982 -2,823
-59,786 -55,089 -50,816 -45,300 -43,022 -36,375 -30,077 -27,524 -14,749 -14,827 -11,074 -9,955 1,560 1,754 -6,174
-74,902 -69,245 -58,388 -57,221 -59,134 -41,007 -34,977 -32,857 -21,094 -17,269 -14,535 -13,798 2,426 0,702 -9,350
-67,429 -57,989 -44,254 -53,644 -49,707 -29,340 -32,442 -26,492 -18,693 -12,210 -11,247 -9,431 7,798 4,560 -7,585
-63,183 -57,648 -36,346 -58,583 -48,164 -27,281 -29,401 -22,879 -14,577 -7,849 -6,748 -6,288 12,303 7,893 -4,057
-52,482 -52,872 -35,841 -58,753 -50,392 -24,021 -27,711 -20,299 -12,519 -5,931 -5,364 -6,113 13,170 8,770 -2,823
-41,103 -41,274 -27,091 -47,854 -35,994 -14,241 -22,304 -15,998 -7,717 -4,535 -4,326 -5,938 13,343 8,770 -1,940
-51,124 -49,120 -32,139 -44,959 -43,365 -14,413 -20,107 -16,342 -7,889 -4,535 -5,537 -6,637 13,517 9,121 -0,706
-45,858 -37,863 -26,418 -25,034 -26,910 -1,544 -10,476 -7,053 -2,058 1,744 -0,692 -0,524 17,675 12,979 4,234
-47,557 -40,763 -32,812 -20,777 -22,968 -2,745 -4,055 -2,924 1,200 6,105 3,461 2,969 20,795 15,259 7,938
-45,179 -39,910 -41,057 -18,733 -24,168 -8,064 -1,183 -0,516 3,087 9,245 5,883 4,890 22,701 17,364 10,584
